index,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
397,138491.0,-0.094641025,0.759880588,-2.39981134,-1.175718215,2.700746898,3.203027628,0.203565088,1.206640487,-0.419616204,-1.211508043,0.071709896,-0.151137382,-0.219303324,-0.274838164,1.074151411,0.111887601,0.516590369,0.645890744,-0.32965295,-0.02559185,0.377870699,0.866073847,0.047313425,0.62675057,-0.282007375,-0.134072078,-0.004709781,0.036435941,68.0,0
100,1959.0,-1.411783564,-0.644732834,2.029215018,-0.3619676,-0.698192294,0.642439048,0.75460028,0.24231737,-1.675756923,-0.12561206,0.85943271,0.615062005,0.431848783,-0.157336063,-0.832865699,-1.370122953,-0.267248868,1.428767719,-1.692677845,0.110670271,-0.06848873,-0.216640658,0.395315672,-0.058139672,0.485601314,-0.416701854,0.000849514,0.087316445,265.38,0
581,91075.0,-1.855060702,1.554963607,-1.405808829,0.669327346,-0.28022952,1.178652467,-3.459979066,-2.815154953,1.242228765,-4.15635448,2.209440752,-5.122314109,0.661297106,-3.10393772,-2.410869732,-2.425015632,-3.960622689,-0.125017788,0.600397288,0.536916458,-0.095308307,0.946628918,-0.297402959,-0.368343891,0.198731156,-0.078590592,0.366709356,0.073766717,38.76,1
908,43028.0,-1.109645525,0.8110693,-1.138135327,0.93526467,-2.330247878,-0.116106055,-1.621986235,0.4580279,-0.912189159,-2.961995702,2.778967896,-2.379599611,0.918962784,-4.01578678,-0.530009791,-2.815887768,-6.649357788,-1.746113284,1.083406764,0.168890573,0.641593528,0.841754905,0.176727751,0.081004118,-0.258898743,0.707654245,0.418648659,0.080755754,204.27,1
747,34521.0,1.081233775,0.416413936,0.862918741,2.520862807,-0.0050205,0.563341023,-0.123372252,0.223121853,-0.67359755,0.64454973,1.120505177,1.237773313,0.342362114,0.038371979,-1.194503088,0.085406344,-0.219143226,-0.694259215,-0.655269928,-0.165248777,-0.159387124,-0.305154013,0.053619736,0.011761444,0.375145782,-0.106298753,0.021008265,0.010559208,1.52,1
220,134757.0,1.998510541,-1.138522594,-1.319709615,-1.367830137,0.204704237,1.377215459,-0.980314712,0.480024515,-0.392873916,0.798057247,0.991495338,-0.223445772,-0.73988697,0.272819709,0.545685054,0.767347615,0.497213997,-2.341677088,0.244149043,-0.050298662,-0.162505911,-0.636725624,0.487020804,-1.032034067,-0.735830819,-0.608113608,0.013969166,-0.06007395,50.35,0
587,158638.0,-5.976119323,-7.196979631,-5.388315911,5.104798647,4.676532867,-5.56687006,-4.291180422,0.87653056,-1.075478087,-3.272569174,1.168215943,-2.134731971,1.12831322,-4.56600986,-0.126950407,-2.826985512,-2.865749701,-0.912934238,0.421144083,3.136338132,1.459369058,-0.136261687,0.848177174,-0.26991638,-1.095059604,-0.710905242,0.565846302,-1.034107187,296.0,1
370,142765.0,-0.441758134,2.58527878,-1.39599078,5.045416433,0.291251198,-0.413688726,0.151494123,0.780529038,-2.046629149,0.547736517,-0.401210644,-0.521763146,0.508361885,-2.018655528,0.518534351,0.875346328,2.637557945,0.842802331,0.717281893,0.227217319,-0.354814827,-0.957280641,0.357233633,-0.245398896,-0.592907378,0.056452772,0.205044654,-0.038563784,31.32,0
89,79220.0,1.419171323,-0.555449458,-0.613984972,-0.933603821,-0.145561755,-0.448918938,-0.136771261,-0.281182704,-0.959612184,0.631234894,-1.453084207,-0.942913623,0.614657982,-0.100708507,0.597548945,1.265277293,-0.160937522,-1.1011381,1.114408685,0.247207272,0.102578482,0.111769759,-0.337868261,-0.963374087,0.844606493,-0.0673117,-0.028140079,0.003977451,72.0,0
502,8886.0,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1.0,1
306,156086.0,1.597009146,-1.404087582,-3.016725953,-0.294083691,0.28818328,-1.089489383,1.086073641,-0.751053457,-1.361487353,0.835920297,-1.103355487,0.254616468,1.279294255,0.513859659,-0.401515293,-2.180856112,0.004382183,0.666821606,-0.661418287,0.198683602,0.099702384,0.140245212,-0.421985837,0.595480528,0.47035254,0.960538376,-0.187393337,-0.02327057,367.05,0
156,162917.0,1.45029876,-0.815290723,-2.580476895,0.531375333,0.565707328,-0.540345734,0.746726023,-0.409436731,0.407228581,-0.716399876,-0.80143651,0.393139272,1.378055656,-1.047220584,0.922385203,0.472642014,0.122995379,0.752906489,-0.272276746,0.633097766,0.358490701,0.444104777,-0.398672446,0.007982834,0.284514338,-0.132071947,-0.064949774,0.033525225,350.34,0
281,150836.0,-1.613690781,2.078975491,-1.635814917,-0.965307826,0.495033243,0.043499309,-0.055339576,0.85954377,0.276321734,0.088210303,0.369378521,1.277670895,1.326756095,-1.031832644,-0.789193002,1.069630694,0.001223864,0.343204469,0.198354508,0.104620693,-0.436930846,-1.21339209,0.436486205,-0.34767667,-1.189960775,-0.316623478,-0.687031039,-0.255659961,5.12,0
762,41305.0,-12.98094256,6.720507771,-13.45563594,8.698610093,-11.47955178,-2.681518651,-14.01929076,8.218190513,-7.930899968,-12.6959474,5.589361632,-11.96086603,1.538670762,-9.887214067,0.633979218,-11.35024385,-21.71018765,-8.859451925,3.62971365,-0.84330262,2.549628235,-0.532227764,-0.235096474,0.673209169,0.226597972,-0.006167858,-1.185695506,-0.747361321,59.68,1
856,93965.0,-11.39772672,7.763953046,-18.57230746,6.711855252,-10.1742156,-4.395918331,-15.89378824,2.083012582,-4.98883718,-15.34609885,7.093182073,-14.97975476,-0.148288045,-9.935679582,-1.16199939,-11.64683383,-18.38385246,-7.402730804,1.94169681,0.20887913,0.339007373,1.342922614,0.239217367,0.534644166,-0.174964906,-0.500240427,-1.722060267,-0.574339363,11.4,1
234,62965.0,-0.256368724,2.658561133,-2.731967086,1.250640915,1.143322889,-1.446844503,0.846845619,-0.06305876,0.217381005,-0.014403136,0.260087949,-0.009969948,1.508340082,-4.051369465,1.02617609,0.963582467,2.463745632,1.548538988,-0.229594815,0.703912978,-0.310615235,-0.268187407,0.02674119,-0.77824834,-0.093380324,-0.362132903,0.395830122,-0.033652451,1.79,0
583,155542.0,1.868225752,1.363077038,-1.994934283,4.173515744,1.23975095,-0.746186462,0.572730531,-0.13123484,-1.551838521,0.228849431,1.701894708,0.144622386,0.104087684,-2.954166723,-1.374121926,1.889417455,1.714510739,1.104659911,-1.597440213,-0.172216498,-0.301001481,-0.818972281,0.206812307,-0.263683032,-0.114958101,-0.240672124,-0.006629449,0.017257735,3.14,1
224,167155.0,-1.113379312,0.315024743,2.442973883,-0.801658039,-0.41509819,-0.17639273,0.179606906,0.236298961,0.64354706,-1.033018992,-1.40545771,-0.944007828,-1.711263136,-0.199490356,0.166594515,0.726935133,-0.657074376,0.219620294,-0.913676519,-0.245795467,0.004794428,-0.065381297,-0.21352439,-0.051355026,0.291942224,0.213771184,-0.110906319,0.064661198,37.0,0
974,26833.0,-20.53275108,12.37398914,-23.00900291,6.144820978,-15.587296,-4.384490669,-15.93900269,13.69641612,-3.948454919,-8.789723363,5.612347108,-7.914422366,0.307819968,-8.328600888,-0.006979295,-6.824524172,-13.31607919,-4.921612087,1.188204208,1.592753931,1.754607609,-1.466115253,-0.856778636,0.125776576,1.40258699,-0.223754857,1.574248735,0.469200693,99.99,1
485,68418.0,1.179328329,-0.116432047,0.254032438,0.183678648,-0.659048909,-1.155384678,0.093899846,-0.21282262,0.287851206,-0.171935975,-0.358647425,-0.176491926,-0.729593469,0.459828245,1.122709264,0.242509444,-0.243375054,-0.500444709,0.079871592,-0.020591176,-0.196636206,-0.73039274,0.059902793,0.395529167,0.172505449,0.6126603,-0.085638591,0.015904275,59.7,0
844,11635.0,0.919136507,4.199632669,-7.535606594,7.426940375,1.11821533,-2.886722351,-1.341035996,0.363933268,-2.203224431,-4.137840196,4.570112808,-7.629169589,1.733917464,-9.440374995,-0.02335335,-1.233958282,1.632008858,1.315734564,-0.287188855,0.535434663,0.316093599,0.055179227,0.21069215,-0.417917881,-0.911188276,0.466523925,0.62739327,0.157851283,1.0,1
462,42612.0,1.088575325,0.213919682,0.886303387,2.285194884,-0.233419001,0.647969431,-0.508839208,0.382786195,-0.470127416,0.839073183,0.771493491,-0.252387353,-1.397339253,0.568692749,0.501802426,1.003218469,-0.767368465,0.434995987,-1.1568445,-0.231072943,0.185084053,0.438907233,-0.068459754,-0.336107432,0.324840274,0.133769754,0.014356448,0.010811443,10.65,0
140,61252.0,1.256601288,0.422527835,0.325647684,0.684474899,-0.287455718,-1.050754795,0.151348951,-0.257763659,-0.111081867,-0.310603482,0.09572864,0.739227476,1.173911573,-0.47611246,0.989947253,0.434030622,-0.059369872,-0.415519209,-0.20493997,-0.019628495,-0.276575913,-0.752349379,0.117825739,0.371335095,0.248076099,0.091205411,-0.016912031,0.032894518,1.98,0
734,27163.0,-23.91410089,13.76594216,-25.73373377,6.290917914,-17.78482366,-4.57249762,-17.39076447,15.79413618,-3.819832187,-8.442262418,5.020112498,-7.046427847,0.692785249,-7.076899329,-0.046534841,-6.208237973,-12.5320624,-4.828857633,0.978636193,1.640037335,1.773399282,-1.748425521,-1.093104488,0.147807442,1.663792357,-0.221024471,1.458075611,0.430315049,99.99,1
821,26523.0,-18.4748679,11.58638052,-21.40291681,6.038515416,-14.45115814,-4.146523506,-14.85612367,12.43114047,-4.053353287,-9.040396249,5.966202507,-8.46396613,0.078692132,-9.092532652,0.010822097,-7.186375508,-13.7974745,-4.95849391,1.32116656,1.577924401,1.741135596,-1.251137949,-0.396219126,0.095705556,1.322750943,-0.217954565,1.628792531,0.482248275,99.99,1
303,79000.0,-3.257651432,-0.776659028,1.814048335,-0.196673357,0.744442516,-0.949166763,-0.539637521,-0.301442792,1.59364919,1.144947989,-0.892138923,-0.486734633,-0.025799904,-0.996671814,1.366861108,1.136391308,-1.337349731,0.512426287,-0.740137695,-1.175672775,-0.307469335,0.880388391,0.037753761,-0.021118493,-0.052875419,0.345026626,0.298596644,0.075955933,7.15,0
188,22189.0,1.082108853,0.051887139,0.355179052,1.557053419,-0.215338343,0.324196865,-0.497242607,0.173701228,2.052968307,-0.871756236,1.21578028,-2.248787107,0.482318414,0.334921728,-1.72123405,0.376211928,1.18593666,1.325818597,0.191604541,-0.109188039,-0.232875505,-0.290827582,-0.243355994,-0.499538095,0.664401852,-0.291151557,0.025292322,0.033623397,52.78,0
251,63931.0,1.088430698,-0.133329834,1.13210294,0.614836482,-0.93806286,-0.362848429,-0.474779895,0.053608296,0.403529227,-0.174926378,0.25133048,0.620517568,0.552401232,-0.055423606,1.586496052,0.253964842,-0.197979873,-0.599939819,-0.868913527,-0.023678466,0.07103559,0.199347661,0.09633691,0.437395039,0.036519617,0.396308423,0.006652726,0.033237347,40.4,0
225,41557.0,1.035424057,-0.353306092,1.396470745,1.038073141,-1.440618527,-0.596737675,-0.566016293,0.047186977,0.947696321,-0.255421851,-0.323494708,0.407803235,-0.435000605,-0.283590241,0.211505997,0.033739523,0.043281517,-0.349218645,-0.256138005,-0.028923459,-0.027400492,-0.03435413,0.052722469,0.958483463,0.149514136,0.278763233,0.00439821,0.041640313,64.99,0
132,39927.0,1.337600662,-0.461112454,0.028591286,-0.776905412,-0.672695163,-0.717798139,-0.335979497,-0.012054442,-1.194601567,0.813972845,1.7055223,-0.445932967,-1.460959323,0.627234055,0.142396372,0.75876099,0.579690907,-1.75278515,0.658631905,-0.057169742,-0.068754034,-0.395057104,0.132147693,0.179741114,0.273213215,-0.446898988,-0.018915205,-0.004058596,11.98,0
197,30506.0,1.145149415,0.503835054,0.617915369,2.43781934,-0.24251552,-0.441193565,0.05528825,0.036068159,-0.899192541,0.909380153,1.128827223,0.019972804,-1.263222794,0.773225435,-0.151371122,0.782678523,-0.703298941,0.280307164,-0.783836125,-0.22843125,0.059849013,0.059118781,-0.029252637,0.495326122,0.471231852,0.010773014,-0.028132911,0.008347439,2.35,0
577,41237.0,-10.28178404,6.302384784,-13.27171803,8.925115476,-9.975578311,-2.832513464,-12.70325266,6.706845839,-7.078423958,-12.80568319,6.786058302,-13.06423989,1.179524511,-13.69487304,0.951479176,-10.95428573,-20.58359279,-7.517262132,2.872353636,-0.247647528,2.479413508,0.366932842,0.042804648,0.478278892,0.157770818,0.329900959,0.163504341,-0.485552213,118.3,1
743,49985.0,-1.554216368,1.694229289,-0.903333638,2.425436085,-2.899787485,0.13302843,-0.286225919,0.555944559,-1.394918382,-2.892611761,1.962235975,-2.385262661,0.458337202,-3.724543454,1.843978325,-2.013923708,-2.815600296,-1.092290272,0.13968723,-0.032334386,0.493436339,0.733393182,0.20234996,0.492053701,-0.183790909,-0.19991712,0.395200622,0.027693032,360.0,1
445,69565.0,-0.134986743,0.297434258,0.295263022,-0.02772861,-0.262235299,0.971875601,-0.776660192,0.829649744,-1.448396802,-0.116873984,0.989843663,0.021990001,0.608731319,-0.991978609,1.609158416,-0.853855975,3.3151665,-2.960465785,0.635030682,0.108118673,0.280861128,0.927014891,0.366108389,-0.674252689,-1.328142037,-0.133466932,0.163076848,0.081862899,20.9,0
845,155554.0,-1.040067223,3.106702664,-5.409027199,3.109903424,-0.88723704,-2.497521836,-2.073347463,0.639818099,-3.013330572,-5.954838297,3.586394509,-5.517147627,0.683652475,-8.560422876,1.856094916,-4.878248088,-4.335998012,-1.377191085,3.057381742,1.054390103,0.773960868,0.21486842,-0.184233022,-0.284091371,0.493466609,0.732328821,0.675066703,0.337076231,94.82,1
377,62455.0,-0.963386917,0.581239474,1.263677743,-1.164721092,0.909861528,-0.232803205,0.660182179,0.273442988,-0.749864424,-0.51824012,1.729914796,0.730854636,-0.460835605,0.568681918,0.092327602,-0.153491331,-0.095794156,-1.286623581,-0.654114786,0.070311454,-0.277295423,-0.879211752,0.12210596,-0.288484988,-0.386413461,0.539607908,0.227665988,0.139317093,7.98,0
670,7610.0,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1.0,1
478,131740.0,-5.711802155,4.820455948,-2.570384312,-1.590521974,-0.668820792,-0.821569915,0.25623905,-1.538115139,3.936328304,6.508633159,1.297770602,0.641442626,-0.590986046,-0.911677605,0.206139929,-0.862200151,-0.787515666,0.260288904,-0.252231313,1.677463084,1.23043824,0.796474304,0.240710411,-0.053789577,-0.196280995,-0.515112476,-0.981873105,-1.500264183,2.99,0
820,41138.0,-4.595617042,5.08369023,-7.581014617,7.546032795,-6.949164564,-1.72918493,-8.19019172,2.71466961,-7.083169331,-11.14127769,7.381859374,-14.4686551,0.299659909,-13.60221147,0.5161127,-13.56327296,-23.81563583,-9.170557219,3.66952344,1.682160306,2.248971226,0.566843572,0.033744053,0.591783408,0.334228765,0.386801106,2.163897767,0.983103834,340.11,1
61,71595.0,-0.523885118,0.354671907,1.978973613,0.998595755,-0.780672545,-0.156080632,0.214489161,0.175225593,-0.589903212,0.05205056,1.231028088,-0.360178051,-1.455462706,0.642528091,1.433928601,-0.09352407,0.045417563,1.090657169,1.611231863,0.318862311,0.35094869,0.80316512,-0.011747253,0.552024259,-0.229607622,0.692073674,0.064832337,0.113406506,90.49,0
419,134409.0,-0.168040662,0.654429912,-0.130369964,-1.426358634,0.995709631,-1.449630107,1.333346564,-0.21594288,-0.267301087,-0.776761213,0.661396636,0.53062731,-0.872922802,0.805060092,-1.281941167,0.374153382,-1.236488665,0.037212188,-1.121025898,-0.364339968,0.103192322,0.174253175,0.127870426,0.019360004,-1.053178024,-0.926769394,0.20444612,0.252427599,12.0,0
330,59581.0,0.74349806,-0.597367996,0.609491485,1.502231384,-0.880364514,-0.397301513,0.132573433,-0.075695619,0.586397905,-0.284117726,-0.750297889,0.386588057,-0.310728343,-0.003310714,-0.017561783,-0.120121631,-0.089809092,-0.475340664,-0.016058891,0.294470291,-0.20687612,-0.966588013,-0.087393003,0.357605998,0.277952395,-0.663206061,0.002592681,0.071693906,235.02,0
339,55479.0,1.109537607,0.320220099,0.523345629,1.282275613,-0.210865206,-0.555275584,0.198762867,-0.172527963,-0.259753127,-0.035062877,0.339542708,1.124968664,1.399281135,0.09790816,1.011051653,-0.301825225,-0.156091825,-0.795140082,-0.976031045,-0.03033448,0.154477062,0.529596058,-0.083846752,0.444704419,0.594259086,-0.27903924,0.038799926,0.03029878,34.9,0
983,42247.0,-2.52401157,2.098151867,-4.94607521,6.45658841,3.173921377,-3.058806055,-0.184709665,-0.390419987,-3.649811799,-4.077585409,4.389213503,-5.849558007,-0.750964375,-11.58389839,0.838750053,-1.461029247,0.635694233,0.390150149,-1.063027616,-0.162797482,0.027934968,0.220366441,0.976347942,-0.290539415,1.161001791,0.663953624,0.456022723,-0.405682085,1.0,1
210,28095.0,-0.989989355,1.471500351,0.717310101,-0.224894629,0.191541657,-0.448006072,0.498008253,0.160770339,-0.633829063,-0.431272013,-1.178638739,0.319850808,1.194297972,0.189644585,0.638948757,0.364523562,-0.559919249,-0.158186051,0.391086318,-0.109346047,-0.045137174,-0.399992872,-0.125750413,-0.43016697,-0.228488017,0.1129017,-0.449388874,0.056651483,7.02,0
106,39987.0,0.874428467,-1.004814249,0.811594075,0.134015986,-1.04520756,0.617995938,-0.737866215,0.395837488,1.138538225,-0.355691906,0.619697616,0.577782927,-1.305831509,-0.067747524,-0.57148002,-0.042877991,0.129045434,-0.302334205,0.483893372,0.11965281,-0.104962437,-0.423998844,-0.05252884,-0.248580183,-0.01723942,0.963887457,-0.056438383,0.019417384,149.92,0
308,61343.0,-5.891297979,-4.359897986,0.956282693,-0.385367784,0.930299089,-2.39162762,-1.393449032,0.725357434,0.685145417,-1.436180979,-1.04988671,0.445503741,0.15901129,0.024178134,-0.038663203,1.433878664,-0.538076624,-0.134613807,-1.1928031,-1.143137648,-0.115556892,0.128921135,0.152704421,0.590953328,0.472849088,1.199797939,0.051550979,-0.477862493,169.0,0
964,154493.0,-7.381546986,-7.449015159,-4.696286524,3.72843915,6.198304347,-6.406266634,-5.83145156,1.457174919,-0.64620258,-4.02912872,2.528943021,-3.308721722,-1.992009689,-5.757216082,-0.877323474,-1.547551823,-1.909016786,0.50056747,0.136722438,2.932758126,1.176574848,-0.978692051,-0.278330343,-0.635873794,0.12353944,0.404729308,0.704914654,-1.229991682,35.0,1
884,103808.0,-4.517343753,2.500223904,-4.013927537,1.189451634,-2.486860636,-1.413475533,-4.245706623,1.265086948,1.16882779,-4.513906605,3.69471124,-6.110443233,-0.110521636,-4.184555281,-0.931034634,-1.614718326,-3.353180182,0.236762037,0.003896022,-1.05616226,1.326944222,0.102998961,0.508166904,-0.278017536,0.139721095,0.064610025,-0.972358289,0.351359561,2.27,1
573,70229.0,0.315641749,1.636777962,-1.519649883,4.028570999,-1.186794267,-0.7898131,-2.279807405,0.472987927,-1.657635003,-2.894990401,1.601985383,-2.824945625,1.269203636,-5.591363689,-0.974827287,-2.737795496,-4.961534316,-2.224797408,-0.13611727,0.388884849,0.34592075,-0.108001595,-0.165441942,0.27989458,0.808783093,0.117362633,0.589594903,0.309064074,3.79,1
144,38098.0,-1.080742619,0.536236168,2.174877634,2.102342995,0.895216781,-0.080940577,0.200594712,0.206933859,-0.774571814,0.025518038,-1.724209895,-0.673988259,-0.765984492,-0.155629918,-0.911689299,0.119116214,-0.213868679,-0.077565074,-0.165449687,0.051011963,-0.01861358,-0.126985534,-0.327672769,-0.122708749,0.603237815,0.143868568,0.022449027,0.073796154,0.76,0
638,121238.0,-2.628921995,2.275636371,-3.745369349,1.226948197,-1.132966495,-1.2563531,-1.752419849,0.281736387,-1.792342972,-4.820779414,4.176097623,-4.61900988,0.742689542,-7.636962888,-0.197887605,-4.140395667,-7.604714832,-1.524505397,1.271321931,0.133106475,0.870729582,1.269472789,-0.265494008,-0.480548611,0.169665131,0.096081057,0.070036273,0.063768365,144.62,1
789,102489.0,-2.296987499,4.064043342,-5.957706345,4.680008064,-2.0809376,-1.46327216,-4.490846869,1.029246283,-1.593249251,-8.993810884,7.8644674,-10.64983965,1.826591016,-12.91363174,-0.766330315,-7.954097709,-7.8096351,-1.718511172,3.832985142,1.264953797,1.089084184,0.97539781,-0.625530334,-0.535180928,0.247435029,0.160399508,0.969581605,0.335041294,104.0,1
58,29737.0,0.392307732,-2.249420378,0.646922453,-0.361577045,-1.576500585,0.927657859,-0.801533788,0.292094022,-0.488748641,0.372462921,1.679519715,0.675303459,0.677366562,-0.459036089,0.164691077,0.82261962,0.609886162,-1.40900756,-0.117014613,0.931624613,0.682945718,1.120529501,-0.442416112,-0.199233184,0.136650234,-0.052113886,0.000893156,0.084880935,442.2,0
562,56806.0,0.016827808,2.400825547,-4.220359821,3.462217464,-0.624142188,-1.294302586,-2.986028314,0.751882725,-1.606672299,-5.974925438,3.264922152,-5.095031624,0.307807541,-10.01810606,0.273282637,-3.562533517,-4.377105684,-1.792634943,0.080280773,0.590418383,0.285831618,-0.771508089,-0.265199774,-0.87307715,0.939776316,-0.219084743,0.874493632,0.470434222,1.0,1
529,40742.0,-2.377532802,0.520539362,-8.094139455,8.005351473,2.640750214,-3.381586453,-1.934372441,0.562322112,-3.104027186,-3.051210355,5.735762659,-4.747692501,-0.784223284,-10.7163393,0.656516978,-1.142467272,0.918590809,1.126335223,0.092973478,-0.634747081,0.148284202,0.721099541,2.661290698,-0.508619934,-0.401656629,0.587611216,0.500326371,0.551759688,1.0,1
792,146344.0,-0.099723899,2.79541433,-6.423855582,3.247513015,-1.632290269,-2.766664931,-2.312222883,0.961014122,-1.896000965,-4.919348299,3.053654418,-5.297811402,-1.466029728,-7.035880051,1.997132372,-3.836188525,-2.5151828,-0.864578712,2.328926974,0.340898316,0.647714388,0.126575864,0.20395348,0.008494998,-0.174501151,0.575294798,0.152875891,-0.09817281,94.82,1
960,41273.0,-11.68221489,6.332882093,-13.29710925,7.690771915,-10.88989052,-2.792360038,-12.56178258,7.28712221,-7.570322409,-12.83573768,5.804707852,-12.15623949,1.184984663,-10.46867709,-0.416743197,-10.99979235,-22.60886819,-9.498745921,2.102735407,-1.009319938,2.133456284,-1.271508967,-0.035303887,0.615053695,0.349023768,-0.428922797,-0.694935387,-0.818970429,173.07,1
247,35384.0,1.185524056,0.288652812,0.382683382,1.195753752,-0.15692326,-0.407215926,0.049012036,-0.054920841,-0.000709768,0.023587633,-0.216498742,0.1947102,-0.090863446,0.378747925,1.201523348,-0.137344345,-0.187981488,-0.504312423,-0.833342109,-0.174862152,0.098238447,0.356751821,-0.080449899,0.087625847,0.596257185,-0.251267473,0.033467202,0.018943298,6.99,0
456,9862.0,1.181707411,0.549269254,0.79303934,2.576736442,0.233293409,0.659856616,-0.215042198,0.07878663,0.701581568,0.305606161,1.137850229,-1.553193639,2.268419276,1.338894753,-2.085357726,0.651836671,-0.096051778,0.274872378,-0.187829343,-0.144151673,-0.438325374,-0.893836502,-0.020979771,-0.571869981,0.456782978,-0.186090969,-0.017306257,0.002174468,0.0,0
946,85285.0,-6.713406972,3.921104152,-9.746678217,5.148262549,-5.15156272,-2.099388657,-5.937766832,3.578779604,-4.684951751,-8.537757687,6.348979303,-8.681608932,0.251179385,-11.60800226,-0.351568782,-5.363566433,-11.93909151,-3.58360287,0.897402406,0.135711323,0.954272202,-0.451086449,0.127214424,-0.339449869,0.394095514,1.075295099,1.649905909,-0.394905372,252.92,1
395,77367.0,1.278996002,-0.94152585,0.065225594,-0.757249912,-0.666467891,0.415643253,-0.812192099,0.259466754,-0.382664241,0.649417615,0.281610673,-0.78671683,-1.708188966,0.076183719,-0.675011486,0.811270618,0.51152283,-1.224085831,1.179808977,0.025963197,0.00966902,-0.063762479,-0.135700632,-0.828510597,0.487629914,-0.179235454,0.005428467,-0.004956545,54.0,0
591,94362.0,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1.0,1
409,150728.0,1.891884963,-1.222265479,-1.559901653,-0.033935162,-0.390484637,-0.095130275,-0.223997951,-0.171071304,0.251510725,0.505719772,-1.864176253,0.132070941,-0.103722341,-0.196828987,-1.330586885,-2.533714202,0.419710688,0.879979674,-0.318707837,-0.385418157,-0.224074235,-0.072604955,-0.08951002,0.437418053,0.326515748,-0.074608729,-0.00500798,-0.031435644,145.01,0
959,28726.0,-29.87636551,16.43452455,-30.55869682,6.505861787,-21.6656543,-4.940356329,-20.08139107,19.58777262,-3.591491047,-7.800598208,3.947839717,-5.487911486,1.369940349,-4.829552443,-0.134412095,-5.121162405,-11.11819045,-4.65995587,0.608930081,1.724778838,1.812953975,-2.232251588,-1.412803443,0.17873107,2.156041858,-0.209384624,1.255648901,0.364530453,99.99,1
933,72327.0,-4.19873461,0.194120637,-3.917585678,3.920747846,-1.875485747,-2.118932927,-3.61444511,1.687884465,-2.189871136,-4.684233325,4.376906664,-5.007440828,-1.304745078,-6.192475264,1.002404267,-3.316934301,-6.188834152,-1.040412649,1.233044349,1.003350431,0.801312236,-0.183000576,-0.440386862,0.292539412,-0.144967422,-0.251743982,1.249413674,-0.131524644,238.9,1
578,149236.0,-1.370975773,-0.025464613,-2.774906916,2.650530185,4.511309291,-3.289343682,-0.118841442,-0.014279445,-0.932772844,-2.637441745,2.858776502,-0.553179939,-0.758491998,-6.455029103,-0.154020882,1.323832975,5.580209252,3.293687594,-0.137693582,0.701291827,-0.048061088,-0.59935003,0.072192995,-0.60035142,0.371330624,-0.370950985,0.011970249,0.145895339,1.0,1
410,48706.0,-1.115682235,1.422394726,0.998289937,0.337844423,0.783983857,-0.79824469,0.769224738,0.14220741,-0.290439535,-1.179351852,-0.117447544,-1.44157636,-2.109737618,-1.475296444,1.057245136,0.699737778,1.23553483,0.65804563,-1.600343239,-0.123788341,-0.021711013,-0.066333622,-0.427301748,-0.140229753,0.588055,-0.317688368,0.191948897,0.151191349,1.0,0
32,133187.0,-0.978931823,1.011321165,1.292349745,3.929604489,1.162915937,3.058568065,-0.759494068,1.178487456,-1.586254259,1.772292674,0.29711011,-0.810655791,-1.043012449,0.558551578,1.55531813,-0.077773593,0.358253544,0.201569572,0.365313266,0.171914083,0.295748369,0.973086483,-0.245293813,-0.970385569,-0.647592209,0.517504891,0.100217279,-0.153638299,2.86,0
200,65791.0,1.086371336,-1.283699564,0.871056169,-0.577460494,-1.590172359,0.047565311,-1.13589865,0.183559132,-0.240405626,0.637686123,0.718587701,-0.261701824,-0.478659101,-0.365998265,-0.222585083,1.528023313,-0.015425722,-0.307635609,0.838040498,0.314740146,0.407809966,0.887272698,-0.262661416,0.049679441,0.399508545,-0.055040932,0.016418702,0.033206938,140.0,0
393,49514.0,1.210133948,-0.305056475,1.000743364,0.767550479,-1.007935525,-0.065560373,-0.747023415,0.199867275,1.223668889,-0.190289389,-1.469055748,-0.631975089,-1.577840662,-0.095844539,0.423354348,0.388135627,-0.257214476,0.136290601,0.157762282,-0.189192798,-0.142518401,-0.302287878,-0.012347286,-0.125519858,0.261817286,0.353371179,0.00466226,0.018930905,11.5,0
